,timestamp,mx,my,mz
0,5000.0,-29.13599967956543,-36.80699920654297,-0.25
1,5100.0,-29.13599967956543,-36.80699920654297,-0.25
2,5200.0,-29.13599967956543,-36.50199890136719,-0.8939999938011169
3,5300.0,-29.44099998474121,-35.775001525878906,-1.6369999647140503
4,5400.0,-29.44099998474121,-35.45600128173828,-1.996999979019165
5,5500.0,-29.44099998474121,-35.137001037597656,-1.996999979019165
6,5600.0,-29.44099998474121,-34.80899810791016,-1.5939999818801882
7,5700.0,-29.44099998474121,-34.80899810791016,-1.1349999904632568
8,5800.0,-29.44099998474121,-35.529998779296875,-0.1509999930858612
9,5900.0,-29.44099998474121,-35.832000732421875,0.5370000004768372
10,6000.0,-29.44099998474121,-36.48500061035156,0.8370000123977661
11,6100.0,-29.44099998474121,-36.48500061035156,1.1619999408721924
12,6200.0,-29.44099998474121,-36.48500061035156,1.1619999408721924
13,6300.0,-29.44099998474121,-36.79899978637695,1.1619999408721924
14,6400.0,-29.44099998474121,-36.79899978637695,0.8009999990463257
15,6500.0,-29.44099998474121,-36.79899978637695,0.4769999980926514
16,6600.0,-29.756000518798828,-36.48500061035156,0.15399999916553495
17,6700.0,-29.756000518798828,-36.48500061035156,-0.14900000393390656
18,6800.0,-29.756000518798828,-36.13999938964844,-0.4740000069141388
19,6900.0,-29.756000518798828,-35.834999084472656,-0.7760000228881836
20,7000.0,-29.756000518798828,-35.52799987792969,-0.7760000228881836
21,7100.0,-29.756000518798828,-35.52799987792969,-1.100000023841858
22,7200.0,-29.756000518798828,-35.52799987792969,-1.100000023841858
23,7300.0,-29.756000518798828,-35.52799987792969,-1.100000023841858
24,7400.0,-30.058000564575195,-35.52799987792969,-1.437000036239624
25,7500.0,-30.058000564575195,-35.52799987792969,-1.437000036239624
26,7600.0,-30.37100028991699,-35.52799987792969,-1.437000036239624
27,7700.0,-30.37100028991699,-35.52799987792969,-1.437000036239624
28,7800.0,-30.37100028991699,-35.82899856567383,-1.090999960899353
29,7900.0,-30.37100028991699,-35.82899856567383,-0.7519999742507935
30,8000.0,-30.37100028991699,-35.82899856567383,-0.7519999742507935
31,8100.0,-30.37100028991699,-35.52199935913086,-0.7519999742507935
32,8200.0,-30.37100028991699,-35.52199935913086,-0.7519999742507935
33,8300.0,-30.37100028991699,-35.21200180053711,-0.7519999742507935
34,8400.0,-30.06100082397461,-35.21200180053711,-0.7519999742507935
35,8500.0,-30.06100082397461,-35.21200180053711,-0.7519999742507935
36,8600.0,-30.06100082397461,-35.55599975585937,-0.7519999742507935
37,8700.0,-30.06100082397461,-35.55599975585937,-0.7519999742507935
38,8800.0,-30.06100082397461,-35.85900115966797,-0.421999990940094
39,8900.0,-30.06100082397461,-35.85900115966797,-0.11900000274181365
40,9000.0,-30.06100082397461,-35.85900115966797,0.23899999260902405
41,9100.0,-30.06100082397461,-35.85900115966797,0.5519999861717224
42,9200.0,-30.06100082397461,-35.85900115966797,0.5519999861717224
43,9300.0,-30.06100082397461,-35.53900146484375,0.5519999861717224
44,9400.0,-30.06100082397461,-35.53900146484375,0.5519999861717224
45,9500.0,-30.06100082397461,-35.53900146484375,0.1720000058412552
46,9600.0,-30.06100082397461,-35.53900146484375,-0.14100000262260434
47,9700.0,-30.06100082397461,-35.53900146484375,-0.14100000262260434
48,9800.0,-30.06100082397461,-35.874000549316406,-0.479999989271164
49,9900.0,-30.06100082397461,-35.874000549316406,-0.479999989271164
50,10000.0,-30.40299987792969,-35.874000549316406,-0.479999989271164
51,10100.0,-30.750999450683594,-35.874000549316406,-0.479999989271164
52,10200.0,-31.069000244140625,-35.18199920654297,-0.479999989271164
53,10300.0,-31.40399932861328,-34.78499984741211,-0.479999989271164
54,10400.0,-32.067001342773445,-33.92599868774414,0.36000001430511475
55,10500.0,-32.404998779296875,-33.15999984741211,1.1619999408721924
56,10600.0,-32.404998779296875,-32.78499984741211,2.2260000705718994
57,10700.0,-32.404998779296875,-32.439998626708984,3.8970000743865967
58,10800.0,-32.71099853515625,-32.11899948120117,4.3470001220703125
59,10900.0,-32.71099853515625,-32.11899948120117,4.980000019073486
60,11000.0,-32.71099853515625,-32.11899948120117,5.73799991607666
61,11100.0,-32.71099853515625,-32.11899948120117,6.081999778747559
62,11200.0,-32.71099853515625,-32.80899810791016,6.38700008392334
63,11300.0,-32.40800094604492,-33.148998260498054,6.38700008392334
64,11400.0,-32.095001220703125,-33.49900054931641,6.703000068664551
65,11500.0,-31.75900077819824,-33.84299850463867,7.002999782562256
66,11600.0,-31.42700004577637,-33.84299850463867,7.002999782562256
67,11700.0,-31.42700004577637,-33.84299850463867,7.002999782562256
68,11800.0,-31.114999771118164,-33.516998291015625,7.002999782562256
69,11900.0,-31.114999771118164,-32.830001831054695,7.002999782562256
70,12000.0,-31.114999771118164,-32.52199935913086,7.002999782562256
71,12100.0,-31.114999771118164,-32.52199935913086,7.339000225067139
72,12200.0,-31.44300079345703,-32.52199935913086,7.339000225067139
73,12300.0,-31.44300079345703,-32.52199935913086,7.339000225067139
74,12400.0,-31.44300079345703,-32.86999893188477,7.339000225067139
75,12500.0,-31.7450008392334,-33.21900177001953,7.00600004196167
76,12600.0,-31.42799949645996,-33.91699981689453,7.00600004196167
77,12700.0,-31.0939998626709,-34.264999389648445,7.00600004196167
78,12800.0,-30.76099967956543,-35.049999237060554,7.00600004196167
79,12900.0,-30.413000106811523,-35.391998291015625,7.323999881744385
80,13000.0,-30.07200050354004,-35.70399856567383,7.323999881744385
81,13100.0,-29.761999130249023,-36.027000427246094,7.629000186920166
82,13200.0,-29.45400047302246,-36.027000427246094,7.935999870300293
83,13300.0,-29.45400047302246,-36.027000427246094,7.935999870300293
84,13400.0,-29.45400047302246,-35.683998107910156,7.301000118255615
85,13500.0,-30.10099983215332,-35.36199951171875,6.982999801635742
86,13600.0,-30.45499992370605,-34.9739990234375,6.355000019073486
87,13700.0,-30.766000747680664,-34.61999893188477,6.035999774932861
88,13800.0,-31.104999542236328,-34.28400039672852,5.728000164031982
89,13900.0,-31.104999542236328,-34.28400039672852,5.728000164031982
90,14000.0,-30.756999969482425,-34.28400039672852,6.041999816894531
91,14100.0,-30.357999801635746,-34.5989990234375,6.951000213623048
92,14200.0,-29.68199920654297,-34.90900039672852,8.769000053405763
93,14300.0,-29.33099937438965,-35.2140007019043,9.840999603271484
94,14400.0,-29.017000198364254,-35.2140007019043,10.175999641418457
95,14500.0,-28.69700050354004,-35.2140007019043,10.850000381469727
96,14600.0,-28.69700050354004,-35.2140007019043,10.850000381469727
97,14700.0,-28.69700050354004,-35.2140007019043,10.850000381469727
98,14800.0,-28.39299964904785,-35.2140007019043,10.850000381469727
99,14900.0,-28.39299964904785,-35.2140007019043,10.850000381469727
100,15000.0,-28.39299964904785,-35.2140007019043,10.538999557495117
101,15100.0,-28.39299964904785,-35.529998779296875,10.538999557495117
102,15200.0,-28.71999931335449,-35.529998779296875,10.222999572753906
103,15300.0,-28.71999931335449,-35.875999450683594,10.222999572753906
104,15400.0,-28.71999931335449,-35.875999450683594,10.222999572753906
105,15500.0,-28.71999931335449,-35.875999450683594,10.222999572753906
106,15600.0,-28.71999931335449,-35.875999450683594,10.222999572753906
107,15700.0,-28.71999931335449,-35.875999450683594,9.918999671936037
108,15800.0,-28.71999931335449,-35.875999450683594,9.918999671936037
109,15900.0,-28.71999931335449,-35.875999450683594,9.918999671936037
110,16000.0,-28.71999931335449,-35.875999450683594,9.918999671936037
111,16100.0,-28.71999931335449,-35.5620002746582,9.918999671936037
112,16200.0,-28.71999931335449,-35.5620002746582,9.918999671936037
113,16300.0,-28.71999931335449,-35.5620002746582,9.918999671936037
114,16400.0,-28.71999931335449,-35.5620002746582,9.918999671936037
115,16500.0,-28.71999931335449,-35.5620002746582,9.918999671936037
116,16600.0,-28.71999931335449,-35.5620002746582,9.918999671936037
117,16700.0,-29.045000076293945,-35.5620002746582,9.593000411987305
118,16800.0,-29.045000076293945,-35.5620002746582,9.593000411987305
119,16900.0,-29.045000076293945,-35.5620002746582,9.593000411987305
120,17000.0,-29.045000076293945,-35.88399887084961,9.593000411987305
121,17100.0,-29.045000076293945,-35.88399887084961,9.89900016784668
122,17200.0,-28.743999481201172,-35.88399887084961,9.89900016784668
123,17300.0,-28.743999481201172,-35.88399887084961,9.89900016784668
124,17400.0,-28.743999481201172,-35.88399887084961,9.89900016784668
125,17500.0,-28.743999481201172,-35.5620002746582,9.89900016784668
126,17600.0,-29.07399940490723,-35.24300003051758,9.553000450134276
127,17700.0,-29.722000122070316,-35.24300003051758,9.217000007629396
128,17800.0,-30.11599922180176,-34.580001831054695,8.348999977111816
129,17900.0,-30.43899917602539,-34.26900100708008,6.86899995803833
130,18000.0,-30.82699966430664,-33.95199966430664,4.492000102996826
131,18100.0,-31.12899971008301,-33.95199966430664,2.1559998989105225
132,18200.0,-31.12899971008301,-33.95199966430664,-0.7229999899864197
133,18300.0,-31.45100021362305,-33.95199966430664,-3.8940000534057617
134,18400.0,-31.45100021362305,-33.95199966430664,-5.988999843597412
135,18500.0,-31.45100021362305,-33.95199966430664,-8.020000457763674
136,18600.0,-31.45100021362305,-33.630001068115234,-10.949000358581543
137,18700.0,-31.14299964904785,-33.630001068115234,-13.088000297546387
138,18800.0,-30.39299964904785,-33.630001068115234,-15.407999992370605
139,18900.0,-29.47800064086914,-33.630001068115234,-15.947999954223633
140,19000.0,-28.70400047302246,-33.630001068115234,-16.312999725341793
141,19100.0,-28.03400039672852,-33.630001068115234,-16.489999771118164
142,19200.0,-28.03400039672852,-33.30599975585937,-17.239999771118164
143,19300.0,-28.03400039672852,-32.637001037597656,-17.621999740600586
144,19400.0,-28.40500068664551,-32.21799850463867,-17.93000030517578
145,19500.0,-29.25399971008301,-31.38500022888184,-17.93000030517578
146,19600.0,-30.03899955749512,-30.59900093078613,-17.93000030517578
147,19700.0,-30.833999633789066,-30.229999542236328,-17.528999328613278
148,19800.0,-31.472000122070316,-29.90200042724609,-16.850000381469727
149,19900.0,-32.255001068115234,-29.90200042724609,-15.81700038909912
