timestamp,mx,my,mz,mAc
1481637231397,-6.53,-30.29,-12.11,ACCURACY_VERYGOOD
1481637231696,-5.15,-27.23,-12.47,ACCURACY_VERYGOOD
1481637231995,-3.72,-35.04,-8.69,ACCURACY_VERYGOOD
1481637232295,2.46,-18.11,-13.79,ACCURACY_VERYGOOD
1481637232593,3.17,-28.07,-7.91,ACCURACY_VERYGOOD
1481637232795,1.07,-34.79,-5.09,ACCURACY_VERYGOOD
1481637232998,-5.15,-31.31,-8.93,ACCURACY_VERYGOOD
1481637233290,-1.62,-27.84,-10.61,ACCURACY_VERYGOOD
1481637233511,5.27,-24.05,-6.59,ACCURACY_VERYGOOD
1481637233790,3.89,-24.05,-6.59,ACCURACY_VERYGOOD
1481637234091,1.79,-30.23,-7.85,ACCURACY_VERYGOOD
1481637234391,-1.62,-28.31,-9.3,ACCURACY_VERYGOOD
1481637234687,3.17,-28.5,-8.76,ACCURACY_VERYGOOD
1481637234926,4.55,-25.43,-9.05,ACCURACY_VERYGOOD
1481637235191,0.35,-29.15,-8.93,ACCURACY_VERYGOOD
1481637235487,5.94,-19.97,-8.03,ACCURACY_VERYGOOD
1481637235792,2.46,-18,-9.47,ACCURACY_VERYGOOD
1481637236086,-0.23,-25.26,-9.77,ACCURACY_VERYGOOD
1481637236387,-3.77,-30.35,-11.46,ACCURACY_VERYGOOD
1481637236702,-1.01,-30.23,-9.35,ACCURACY_VERYGOOD
1481637236983,4.44,-20.34,-8.22,ACCURACY_VERYGOOD
1481637237284,1.67,-21.42,-9.3,ACCURACY_VERYGOOD
1481637237582,0.95,-25.61,-12.11,ACCURACY_VERYGOOD
1481637237785,-1.13,-27.95,-9.23,ACCURACY_VERYGOOD
1481637238079,-3.24,-26.27,-7.37,ACCURACY_VERYGOOD
1481637238302,-3.89,-28.73,-8.88,ACCURACY_VERYGOOD
1481637238580,-3.24,-28.61,-8.88,ACCURACY_VERYGOOD
1481637238881,-3.24,-25.92,-8.03,ACCURACY_VERYGOOD
1481637239180,-2.57,-28.85,-10.31,ACCURACY_VERYGOOD
1481637239483,-4.61,-25.79,-10.73,ACCURACY_VERYGOOD
1481637239777,-7.44,-24.35,-10.31,ACCURACY_VERYGOOD
1481637239979,-7.44,-25.5,-11.34,ACCURACY_VERYGOOD
1481637240276,-6.05,-23.27,-11.34,ACCURACY_VERYGOOD
1481637240575,-6.05,-21.71,-11.57,ACCURACY_VERYGOOD
1481637240779,-7.44,-26.51,-12.42,ACCURACY_VERYGOOD
1481637241074,-9.53,-21.23,-10.67,ACCURACY_VERYGOOD
1481637241289,-13.67,-18.77,-11.34,ACCURACY_VERYGOOD
1481637241499,-11.57,-16.68,-11.34,ACCURACY_VERYGOOD
1481637241774,-9.47,-13.31,-10.26,ACCURACY_VERYGOOD
1481637242071,-6.71,-9.53,-8.34,ACCURACY_VERYGOOD
1481637242273,-5.33,-15.71,-9.59,ACCURACY_VERYGOOD
1481637242476,-7.37,-14.63,-10.67,ACCURACY_VERYGOOD
1481637242693,-7.37,-14.88,-12.17,ACCURACY_VERYGOOD
1481637242972,-10.19,-12.47,-10.67,ACCURACY_VERYGOOD
1481637243283,-4.61,-10.01,-9.17,ACCURACY_VERYGOOD
1481637243570,-3.89,-12.65,-10.01,ACCURACY_VERYGOOD
1481637243870,-1.13,-17.76,-12.35,ACCURACY_VERYGOOD
1481637244092,-1.13,-15.53,-12.42,ACCURACY_VERYGOOD
1481637244366,-5.27,-15.29,-10.85,ACCURACY_VERYGOOD
1481637244670,-3.24,-12.71,-12.17,ACCURACY_VERYGOOD
1481637244969,-0.41,-9.84,-9.84,ACCURACY_GOOD
1481637245174,1.62,-10.73,-11.51,ACCURACY_VERYGOOD
1481637245484,-1.79,-15.05,-11.57,ACCURACY_VERYGOOD
1481637245765,-1.07,-19.02,-10.67,ACCURACY_VERYGOOD
1481637246067,-3.89,-20.1,-13.92,ACCURACY_VERYGOOD
1481637246366,0.89,-15.53,-12.42,ACCURACY_VERYGOOD
1481637246662,1.62,-13.97,-10.43,ACCURACY_VERYGOOD
1481637246864,2.33,-15.47,-10.26,ACCURACY_VERYGOOD
1481637247084,0.95,-17.27,-11.51,ACCURACY_VERYGOOD
1481637247361,0.89,-19.02,-12.84,ACCURACY_VERYGOOD
1481637247662,0.23,-16.19,-12.59,ACCURACY_VERYGOOD
1481637247965,0.89,-19.92,-12.35,ACCURACY_VERYGOOD
1481637248260,3.72,-12.35,-8.51,ACCURACY_VERYGOOD
1481637248480,2.33,-12.84,-11.51,ACCURACY_VERYGOOD
1481637248759,3,-19.19,-12.17,ACCURACY_VERYGOOD
1481637248963,0.89,-18.71,-11.34,ACCURACY_VERYGOOD
1481637249256,0.89,-22.02,-12.35,ACCURACY_VERYGOOD
1481637249460,-0.41,-24.6,-11.09,ACCURACY_VERYGOOD
1481637249760,0.89,-21.71,-10.85,ACCURACY_VERYGOOD
1481637250098,3.65,-16.68,-8.51,ACCURACY_VERYGOOD
1481637250358,1.62,-16.26,-9.84,ACCURACY_VERYGOOD
1481637250656,1.62,-19.92,-9.53,ACCURACY_VERYGOOD
1481637250960,0.17,-22.37,-8.93,ACCURACY_VERYGOOD
1481637251255,-0.47,-24.47,-11.09,ACCURACY_VERYGOOD
1481637251555,2.22,-18.11,-10.38,ACCURACY_VERYGOOD
1481637251871,-1.19,-19.19,-9.35,ACCURACY_VERYGOOD
1481637252151,-1.19,-24.6,-8.27,ACCURACY_VERYGOOD
1481637252353,-1.19,-23.76,-10.85,ACCURACY_VERYGOOD
1481637252654,-1.91,-22.85,-11.27,ACCURACY_VERYGOOD
1481637252950,0.11,-20.87,-10.61,ACCURACY_VERYGOOD
1481637253151,0.83,-21.29,-9.35,ACCURACY_VERYGOOD
1481637253451,3.59,-16.5,-8.51,ACCURACY_VERYGOOD
1481637253752,2.93,-17.39,-10.19,ACCURACY_VERYGOOD
1481637254053,-1.19,-20.63,-11.21,ACCURACY_VERYGOOD
1481637254350,0.83,-19.61,-12.35,ACCURACY_VERYGOOD
1481637254671,2.93,-14.69,-9.3,ACCURACY_VERYGOOD
1481637254947,0.11,-18.05,-10.38,ACCURACY_VERYGOOD
1481637255149,1.5,-18.47,-11.27,ACCURACY_VERYGOOD
1481637255445,-1.19,-17.21,-12.96,ACCURACY_VERYGOOD
1481637255647,-3.29,-18.29,-11.93,ACCURACY_VERYGOOD
1481637255948,-0.47,-20.87,-8.46,ACCURACY_VERYGOOD
1481637256257,-1.19,-19.97,-8.93,ACCURACY_VERYGOOD
1481637256548,2.22,-10.8,-8.03,ACCURACY_GOOD
1481637256847,2.22,-12.11,-8.46,ACCURACY_VERYGOOD
1481637257176,2.22,-16.37,-13.43,ACCURACY_VERYGOOD
1481637257443,-1.19,-21.11,-12.11,ACCURACY_VERYGOOD
1481637257747,0.83,-23.1,-12.77,ACCURACY_VERYGOOD
1481637258061,0.83,-15.89,-12.53,ACCURACY_VERYGOOD
1481637258341,2.93,-8.63,-10.19,ACCURACY_GOOD
1481637258542,2.22,-8.15,-9.3,ACCURACY_GOOD
1481637258840,3.59,-20.63,-11.21,ACCURACY_VERYGOOD
1481637259172,1.5,-22.26,-13.19,ACCURACY_VERYGOOD
1481637259453,0.11,-22.92,-13.43,ACCURACY_VERYGOOD
1481637259688,-1.91,-25.97,-12.96,ACCURACY_VERYGOOD
1481637259939,1.5,-21.11,-14.21,ACCURACY_VERYGOOD
1481637260239,4.31,-11.03,-11.69,ACCURACY_VERYGOOD
