timestamp,light
1484225661340,5
1484225661756,4
1484225662133,4
1484225662337,2
1484225662731,0
1484225662953,0
1484225663331,6
1484225663533,4
1484225663930,4
1484225664155,0
1484225664530,2
1484225664933,5
1484225665350,5
1484225665729,4
1484225666125,4
1484225666525,7
1484225666742,7
1484225666951,6
1484225667323,7
1484225667523,7
1484225667923,5
1484225668143,7
1484225668520,6
1484225668720,6
1484225668922,7
1484225669339,6
1484225669718,6
1484225669919,7
1484225670322,9
1484225670767,9
1484225671117,9
1484225671515,7
1484225671914,13
1484225672127,12
1484225672512,12
1484225672714,12
1484225673112,12
1484225673322,14
1484225673532,14
1484225673909,18
1484225674111,16
1484225674511,18
1484225674727,14
1484225674930,19
1484225675307,26
1484225675509,25
1484225675903,27
1484225676105,28
1484225676327,21
1484225676708,22
1484225677105,36
1484225677503,39
1484225677715,39
1484225678103,21
1484225678499,39
1484225678701,52
1484225678921,57
1484225679300,50
1484225679697,39
1484225679899,45
1484225680115,53
1484225680498,64
1484225680699,61
1484225681096,65
1484225681326,41
1484225681534,4
1484225681894,4
1484225682096,4
1484225682492,3
1484225682714,14
1484225683090,15
1484225683291,3
1484225683492,4
1484225683693,5
1484225683914,7
1484225684290,5
1484225684490,7
1484225684893,14
1484225685109,12
1484225685315,7
1484225685686,8
1484225686085,9
1484225686287,4
1484225686510,4
1484225686883,5
1484225687085,2
1484225687481,2
1484225687681,3
1484225687882,3
1484225688103,3
1484225688479,2
1484225688681,2
1484225688883,2
1484225689300,0
1484225689500,0
1484225689875,0
1484225690079,2
1484225690279,4
1484225690675,2
1484225690887,2
1484225691093,3
1484225691498,4
1484225691874,0
1484225692274,3
1484225692693,3
1484225692914,0
1484225693273,3
1484225693674,0
1484225694075,4
1484225694492,4
1484225694869,5
1484225695072,5
1484225695471,5
1484225695887,5
1484225696265,5
1484225696687,4
1484225697085,6
1484225697464,5
1484225697864,7
1484225698101,8
1484225698481,7
1484225698860,5
1484225699061,7
1484225699465,9
1484225699878,6
1484225700258,9
1484225700458,10
1484225700662,8
1484225701081,15
1484225701457,10
1484225701657,7
1484225702053,10
1484225702254,18
1484225702478,7
1484225702851,17
1484225703054,21
1484225703450,18
1484225703693,22
1484225704051,9
1484225704447,32
1484225704649,34
1484225704861,30
1484225705086,30
1484225705447,37
1484225705650,3
1484225705852,9
1484225706064,46
1484225706446,47
1484225706647,50
1484225707044,3
1484225707264,15
1484225707643,66
1484225707844,61
1484225708241,67
1484225708442,38
1484225708666,5
1484225709040,57
1484225709441,30
1484225709838,5
1484225710062,10
1484225710436,14
1484225710638,13
1484225710839,15
1484225711235,6
1484225711457,6
1484225711835,9
1484225712036,5
1484225712434,5
1484225712652,5
1484225713055,0
1484225713434,3
1484225713831,4
1484225714051,4
1484225714431,4
1484225714833,5
1484225715248,4
1484225715628,5
1484225716024,4
1484225716228,6
1484225716448,4
1484225716824,7
1484225717027,6
1484225717434,5
1484225717645,5
1484225718022,5
1484225718423,6
1484225718859,5
1484225719221,6
1484225719622,7
1484225719825,8
1484225720043,6
1484225720419,6
1484225720620,5
1484225721019,6
1484225721415,7
1484225721834,7
1484225722214,7
1484225722416,9
1484225722616,10
1484225723036,7
1484225723412,7
1484225723612,7
1484225724010,7
1484225724431,7
1484225724809,6
1484225725009,5
1484225725211,6
1484225725411,5
1484225725624,6
1484225726007,7
1484225726207,9
1484225726409,6
1484225726834,7
1484225727229,10
1484225727604,10
1484225728006,10
1484225728402,9
1484225728623,10
1484225729001,15
1484225729202,12
1484225729404,12
1484225729802,7
1484225730025,10
1484225730255,10
1484225730599,20
1484225731001,21
1484225731396,23
1484225731619,21
1484225731995,28
1484225732195,33
1484225732398,30
1484225732833,36
1484225733193,36
1484225733396,36
1484225733794,52
1484225734214,51
1484225734590,61
1484225734794,62
1484225735195,66
1484225735607,26
1484225735989,4
1484225736389,95
1484225736795,88
1484225737007,81
1484225737385,32
1484225737609,36
1484225737984,66
1484225738204,59
1484225738603,10
1484225738843,3
1484225739180,21
1484225739381,22
1484225739581,8
1484225739979,15
1484225740197,15
1484225740580,7
1484225740979,13
1484225741377,7
1484225741594,8
1484225741977,12
1484225742374,10
1484225742576,9
1484225742993,7
1484225743372,7
1484225743573,7
1484225743773,7
1484225744168,8
1484225744392,8
1484225744769,10
1484225745173,9
1484225745592,8
1484225745968,10
1484225746169,10
1484225746371,7
1484225746584,9
1484225746992,10
1484225747365,10
1484225747565,12
1484225747964,11
1484225748186,10
1484225748563,11
1484225748766,11
1484225749159,12
1484225749360,12
1484225749581,13
1484225749961,12
1484225750364,12
1484225750799,12
1484225751158,12
1484225751358,10
1484225751761,12
1484225751978,11
1484225752355,9
1484225752754,12
1484225753173,8
1484225753377,9
1484225753752,8
1484225753954,11
1484225754370,12
1484225754751,8
1484225754955,8
1484225755348,11
1484225755565,11
1484225755949,14
1484225756149,15
1484225756349,12
1484225756744,10
1484225756947,12
1484225757151,12
1484225757359,14
1484225757744,15
1484225757945,13
1484225758342,12
1484225758544,17
1484225758756,17
