timestamp,mx,my,mz,mAc
1482292508912,3.48,1.74,-37.38,ACCURACY_VERYGOOD
1482292509135,7.67,-1.91,-36.54,ACCURACY_VERYGOOD
1482292509433,8.39,-1.74,-35.7,ACCURACY_VERYGOOD
1482292509734,7.67,-4.92,-32.52,ACCURACY_VERYGOOD
1482292510034,5.57,-7.31,-33.95,ACCURACY_VERYGOOD
1482292510348,9.77,-8.46,-32.93,ACCURACY_VERYGOOD
1482292510631,9.05,-7.98,-32.04,ACCURACY_VERYGOOD
1482292510929,9.05,-6.89,-33.11,ACCURACY_VERYGOOD
1482292511230,6.29,-14.93,-30.77,ACCURACY_VERYGOOD
1482292511431,4.92,-15.17,-32.27,ACCURACY_VERYGOOD
1482292511728,6.29,-16.02,-29.76,ACCURACY_VERYGOOD
1482292512028,6.29,-14.51,-32.09,ACCURACY_VERYGOOD
1482292512230,7.01,-15.59,-31.01,ACCURACY_VERYGOOD
1482292512432,6.29,-14.51,-29.93,ACCURACY_VERYGOOD
1482292512736,4.92,-13.5,-33.11,ACCURACY_VERYGOOD
1482292513026,4.19,-13.85,-31.85,ACCURACY_VERYGOOD
1482292513322,1.43,-16.31,-33.36,ACCURACY_VERYGOOD
1482292513525,2.81,-16.31,-33.36,ACCURACY_VERYGOOD
1482292513825,5.57,-15.17,-32.27,ACCURACY_VERYGOOD
1482292514143,4.19,-15.42,-31.61,ACCURACY_VERYGOOD
1482292514423,2.81,-16.79,-34.2,ACCURACY_VERYGOOD
1482292514624,0.71,-17.39,-34.43,ACCURACY_VERYGOOD
1482292514919,0.71,-16.37,-37.61,ACCURACY_VERYGOOD
1482292515122,0.71,-11.75,-36.11,ACCURACY_VERYGOOD
1482292515324,2.09,-9.84,-37.61,ACCURACY_VERYGOOD
1482292515621,2.09,-13.13,-38.7,ACCURACY_VERYGOOD
1482292515918,-4.07,-9.65,-40.37,ACCURACY_VERYGOOD
1482292516218,-7.61,-9.65,-42.54,ACCURACY_VERYGOOD
1482292516533,-8.88,-8.51,-41.39,ACCURACY_VERYGOOD
1482292516818,-5.33,-6.11,-39.89,ACCURACY_VERYGOOD
1482292517116,-3.89,-7.13,-40.91,ACCURACY_VERYGOOD
1482292517418,-3.17,-6.71,-40.07,ACCURACY_VERYGOOD
1482292517714,-5.87,-8.03,-40.43,ACCURACY_VERYGOOD
1482292517918,-3.72,-9.35,-42.95,ACCURACY_VERYGOOD
1482292518216,1.19,-4.44,-39.84,ACCURACY_VERYGOOD
1482292518513,0.53,-6.77,-37.02,ACCURACY_VERYGOOD
1482292518818,-1.43,-8.93,-37.02,ACCURACY_VERYGOOD
