timestamp,pressure
1482750829406,1000.55
1482750829803,1000.54
1482750830027,1000.54
1482750830405,1000.54
1482750830804,1000.53
1482750831201,1000.53
1482750831428,1000.53
1482750831801,1000.56
1482750832001,1000.56
1482750832395,1000.55
1482750832602,1000.56
1482750832819,1000.57
1482750833194,1000.57
1482750833397,1000.59
1482750833795,1000.6
1482750834223,1000.61
1482750834593,1000.63
1482750834794,1000.63
1482750835192,1000.65
1482750835413,1000.65
1482750835792,1000.65
1482750836193,1000.66
1482750836594,1000.68
1482750837007,1000.69
1482750837211,1000.69
1482750837454,1000.7
1482750837789,1000.68
1482750837989,1000.7
1482750838384,1000.7
1482750838585,1000.7
1482750838809,1000.71
1482750839185,1000.71
1482750839584,1000.7
1482750840006,1000.7
1482750840206,1000.71
1482750840581,1000.73
1482750840782,1000.73
1482750841202,1000.74
1482750841579,1000.74
1482750841781,1000.75
1482750841983,1000.75
1482750842390,1000.78
1482750842599,1000.78
1482750842826,1000.78
1482750843177,1000.78
1482750843378,1000.79
1482750843780,1000.79
1482750844194,1000.82
1482750844573,1000.84
1482750844774,1000.84
1482750845174,1000.83
1482750845594,1000.84
1482750845973,1000.84
1482750846371,1000.87
1482750846773,1000.87
1482750847000,1000.87
1482750847369,1000.89
1482750847767,1000.89
1482750848171,1000.88
1482750848391,1000.88
1482750848787,1000.88
1482750849167,1000.88
1482750849563,1000.89
1482750849784,1000.89
1482750850163,1000.91
1482750850563,1000.91
1482750851009,1000.91
1482750851363,1000.92
1482750851765,1000.91
1482750852156,1000.91
1482750852359,1000.92
1482750852585,1000.93
1482750852958,1000.94
1482750853162,1000.96
1482750853367,1000.97
1482750853780,1000.98
1482750854154,1000.99
1482750854551,1000.97
1482750854954,1000.99
1482750855177,1001
1482750855553,1001
1482750855753,1001
1482750856153,1001.01
1482750856571,1001
1482750856774,1001.01
1482750857150,1001.01
1482750857351,1001.01
1482750857752,1001.05
1482750858168,1001.06
1482750858371,1001.06
1482750858748,1001.07
1482750859150,1001.05
1482750859369,1001.05
1482750859766,1001.05
1482750860142,1001.08
1482750860343,1001.08
1482750860743,1001.07
1482750861140,1001.08
1482750861360,1001.07
1482750861740,1001.06
1482750862141,1001.07
1482750862535,1001.07
1482750862755,1001.09
1482750863137,1001.11
1482750863537,1001.14
1482750863745,1001.16
1482750864155,1001.15
1482750864544,1001.15
1482750864935,1001.14
1482750865334,1001.14
1482750865541,1001.14
1482750865932,1001.16
1482750866134,1001.17
1482750866530,1001.18
1482750866731,1001.19
1482750866954,1001.2
1482750867330,1001.21
1482750867730,1001.2
1482750868144,1001.2
1482750868528,1001.2
1482750868924,1001.19
1482750869125,1001.21
1482750869530,1001.2
1482750869745,1001.21
1482750870122,1001.22
1482750870322,1001.23
1482750870734,1001.24
1482750870940,1001.23
1482750871322,1001.22
1482750871725,1001.22
1482750872142,1001.22
1482750872518,1001.23
1482750872719,1001.26
1482750872919,1001.26
1482750873123,1001.26
1482750873333,1001.28
1482750873715,1001.29
1482750873919,1001.28
1482750874313,1001.29
1482750874536,1001.28
1482750874915,1001.29
1482750875313,1001.31
1482750875736,1001.34
1482750876111,1001.35
1482750876312,1001.35
1482750876710,1001.35
1482750876933,1001.35
1482750877310,1001.36
1482750877712,1001.37
1482750878129,1001.38
1482750878508,1001.38
1482750878911,1001.38
1482750879308,1001.37
1482750879526,1001.37
1482750879904,1001.35
1482750880305,1001.36
1482750880714,1001.36
1482750881103,1001.37
1482750881499,1001.38
1482750881703,1001.38
1482750882120,1001.37
1482750882499,1001.36
1482750882700,1001.36
1482750882922,1001.38
1482750883310,1001.38
1482750883694,1001.39
1482750883896,1001.39
1482750884295,1001.4
1482750884543,1001.41
1482750884895,1001.43
1482750885296,1001.46
1482750885729,1001.47
1482750886093,1001.47
1482750886495,1001.47
1482750886910,1001.46
1482750887289,1001.48
1482750887490,1001.48
1482750887691,1001.5
1482750887894,1001.5
1482750888311,1001.51
1482750888687,1001.51
1482750889086,1001.5
1482750889286,1001.5
1482750889511,1001.5
1482750889890,1001.5
1482750890283,1001.51
1482750890684,1001.52
1482750891102,1001.55
1482750891480,1001.56
1482750891681,1001.56
1482750892085,1001.57
1482750892479,1001.55
1482750892699,1001.55
1482750893079,1001.56
1482750893280,1001.57
1482750893680,1001.59
1482750894097,1001.59
1482750894476,1001.59
1482750894677,1001.58
1482750894888,1001.58
1482750895293,1001.59
1482750895673,1001.59
1482750896070,1001.62
1482750896272,1001.62
1482750896494,1001.62
1482750896871,1001.63
1482750897273,1001.63
1482750897684,1001.64
1482750897907,1001.66
1482750898267,1001.67
1482750898669,1001.67
1482750899084,1001.67
1482750899290,1001.67
1482750899666,1001.7
1482750899866,1001.69
1482750900068,1001.7
1482750900464,1001.71
1482750900696,1001.71
1482750901062,1001.72
1482750901461,1001.73
1482750901661,1001.74
1482750901884,1001.74
1482750902259,1001.75
1482750902459,1001.75
1482750902660,1001.76
1482750903056,1001.75
1482750903259,1001.76
1482750903483,1001.76
1482750903858,1001.75
1482750904058,1001.75
1482750904454,1001.75
1482750904656,1001.76
1482750904897,1001.76
1482750905255,1001.78
1482750905653,1001.78
1482750906093,1001.78
1482750906453,1001.77
1482750906850,1001.79
1482750907051,1001.79
1482750907252,1001.79
1482750907453,1001.79
1482750907672,1001.79
1482750908049,1001.8
1482750908250,1001.8
1482750908452,1001.81
1482750908850,1001.83
1482750909068,1001.84
1482750909445,1001.85
1482750909646,1001.86
1482750910043,1001.87
1482750910244,1001.88
1482750910655,1001.9
1482750911040,1001.92
1482750911243,1001.93
1482750911443,1001.95
1482750911844,1001.95
1482750912056,1001.95
1482750912440,1001.97
1482750912642,1001.97
