timestamp,light
1481636880609,0
1481636880990,0
1481636881389,4
1481636881785,4
1481636882185,3
1481636882387,3
1481636882785,3
1481636883183,3
1481636883580,5
1481636883781,5
1481636883984,6
1481636884376,6
1481636884582,5
1481636884978,5
1481636885379,8
1481636885579,10
1481636885976,12
1481636886178,9
1481636886575,6
1481636886778,7
1481636887177,15
1481636887571,10
1481636887774,10
1481636888170,10
1481636888400,9
1481636888791,18
1481636889172,20
1481636889575,21
1481636889971,21
1481636890369,28
1481636890764,30
1481636890964,28
1481636891166,28
1481636891371,33
1481636891763,28
1481636891969,46
1481636892364,39
1481636892764,52
1481636893165,56
1481636893564,61
1481636893964,64
1481636894165,63
1481636894571,65
1481636894962,80
1481636895356,83
1481636895559,84
1481636895760,89
1481636896157,72
1481636896557,69
1481636896954,55
1481636897156,44
1481636897370,38
1481636897754,34
1481636898149,25
1481636898353,15
1481636898751,12
1481636898954,10
1481636899350,7
1481636899752,5
1481636900146,2
1481636900349,2
1481636900552,2
1481636900948,0
1481636901148,0
1481636901349,0
1481636901743,0
1481636901944,2
1481636902148,0
1481636902544,0
1481636902745,0
1481636902945,0
1481636903340,0
1481636903541,0
1481636903742,0
1481636903946,0
1481636904342,0
1481636904544,0
1481636904942,0
1481636905341,0
1481636905742,0
1481636906135,0
1481636906336,0
1481636906551,0
1481636906934,0
1481636907139,0
1481636907536,0
1481636907933,2
1481636908137,0
1481636908536,0
1481636908934,0
1481636909334,0
1481636909731,0
1481636910127,0
1481636910332,0
1481636910725,0
1481636910948,0
1481636911327,0
1481636911725,2
1481636911958,0
1481636912326,0
1481636912528,0
1481636912926,2
1481636913319,2
1481636913522,2
1481636913723,0
1481636913925,2
1481636914321,2
1481636914726,0
1481636915120,0
1481636915320,0
1481636915721,3
1481636916119,4
1481636916520,6
1481636916919,8
1481636917119,7
1481636917512,6
1481636917713,7
1481636918114,8
1481636918316,9
1481636918713,10
1481636918915,9
1481636919310,7
1481636919510,9
1481636919717,10
1481636920111,11
1481636920312,14
1481636920704,14
1481636920909,15
1481636921306,15
1481636921506,14
1481636921706,15
1481636921909,20
1481636922303,22
1481636922505,22
1481636922712,23
1481636923101,21
1481636923306,21
1481636923506,21
1481636923901,33
1481636924105,36
1481636924503,48
1481636924703,46
1481636925096,52
1481636925299,47
1481636925510,47
1481636925919,58
1481636926299,53
1481636926694,55
1481636926895,54
1481636927292,38
1481636927496,46
1481636927895,30
1481636928096,30
1481636928495,23
1481636928893,15
1481636929294,6
1481636929694,2
1481636930093,0
1481636930293,0
1481636930687,0
1481636930889,0
1481636931093,0
1481636931489,0
1481636931883,0
1481636932089,0
1481636932483,2
1481636932684,0
1481636932887,0
1481636933282,0
1481636933484,0
1481636933884,0
1481636934278,0
1481636934479,0
1481636934681,0
1481636934884,0
1481636935280,0
1481636935484,0
1481636935875,0
1481636936087,0
1481636936483,0
1481636936697,0
1481636937078,2
1481636937479,0
1481636937872,2
1481636938075,2
1481636938277,0
1481636938670,0
1481636938875,0
1481636939268,0
1481636939471,0
1481636939696,0
1481636940071,0
1481636940471,0
1481636940866,2
1481636941070,2
1481636941271,0
1481636941664,0
1481636941869,0
1481636942263,0
1481636942465,0
1481636942666,0
1481636943067,2
1481636943465,0
1481636943862,2
1481636944064,3
1481636944483,2
1481636944865,3
1481636945261,2
1481636945661,2
1481636946060,3
1481636946461,3
1481636946858,3
1481636947261,4
1481636947656,4
1481636948054,5
1481636948652,5
1481636948852,4
1481636949054,4
1481636949453,4
1481636949655,4
1481636950049,6
1481636950250,7
1481636950456,7
1481636950848,5
1481636951050,7
1481636951451,7
1481636951844,9
1481636952047,10
1481636952250,12
1481636952645,13
1481636953046,10
1481636953446,12
1481636953840,15
1481636954041,18
1481636954244,18
1481636954446,19
1481636954837,15
1481636955043,18
1481636955448,25
1481636955840,32
1481636956040,32
1481636956438,37
1481636956836,51
1481636957041,61
1481636957436,55
1481636957639,50
1481636958035,61
1481636958434,89
1481636958837,69
1481636959232,59
1481636959436,54
1481636959849,51
1481636960229,33
1481636960433,28
1481636960830,25
1481636961225,20
1481636961433,15
1481636961829,7
1481636962029,5
1481636962425,9
1481636962625,8
1481636963022,7
1481636963226,7
1481636963426,7
1481636963821,8
1481636964025,8
1481636964419,7
1481636964621,8
1481636964822,8
1481636965218,8
1481636965420,8
1481636965822,9
1481636966217,7
1481636966419,8
1481636966620,7
1481636967013,4
1481636967216,6
1481636967417,9
1481636967814,10
1481636968035,8
1481636968411,10
1481636968619,10
1481636969011,11
1481636969213,11
1481636969614,12
1481636970011,10
1481636970212,11
1481636970412,11
1481636970807,10
1481636971008,10
