timestamp,mx,my,mz,mAc
1481092913974,-7.07,-4.98,26.39,ACCURACY_VERYGOOD
1481092914273,-11.93,-5.51,23.45,ACCURACY_VERYGOOD
1481092914596,-18.89,-0.89,15.89,ACCURACY_VERYGOOD
1481092914869,-5.63,-24.95,10.5,ACCURACY_VERYGOOD
1481092915169,4.85,-29.09,4.98,ACCURACY_VERYGOOD
1481092915471,2.81,-25.37,9.11,ACCURACY_VERYGOOD
1481092915766,3.53,-28.01,5.51,ACCURACY_VERYGOOD
1481092916001,7.07,-28.92,3.77,ACCURACY_VERYGOOD
1481092916266,9.23,-27.47,5.75,ACCURACY_VERYGOOD
1481092916565,9.23,-30.35,-0.83,ACCURACY_VERYGOOD
1481092916867,7.13,-29.93,1.67,ACCURACY_VERYGOOD
1481092917162,9.89,-27.77,-2.15,ACCURACY_VERYGOOD
1481092917391,14.15,-28.26,-0.83,ACCURACY_VERYGOOD
1481092917661,14.75,-31.67,0.83,ACCURACY_VERYGOOD
1481092917964,15.42,-33.36,-2.57,ACCURACY_VERYGOOD
1481092918264,18.84,-29.81,-2.15,ACCURACY_VERYGOOD
1481092918564,19.5,-29.21,0.83,ACCURACY_VERYGOOD
1481092918790,13.13,-34.86,0.35,ACCURACY_VERYGOOD
1481092919060,15.23,-35.27,-0.47,ACCURACY_VERYGOOD
1481092919361,13.07,-34.68,4.61,ACCURACY_VERYGOOD
1481092919662,12.35,-34.2,3.35,ACCURACY_VERYGOOD
1481092919959,10.85,-35.7,6.29,ACCURACY_VERYGOOD
1481092920258,8.03,-37.91,2.03,ACCURACY_VERYGOOD
1481092920583,7.98,-37.79,-0.05,ACCURACY_VERYGOOD
1481092920856,5.87,-37.79,-0.05,ACCURACY_VERYGOOD
1481092921157,2.39,-39.71,-4.98,ACCURACY_VERYGOOD
1481092921459,-0.35,-41.04,-3.29,ACCURACY_VERYGOOD
1481092921755,-0.41,-40.2,-13.67,ACCURACY_VERYGOOD
1481092921982,3.72,-24.35,-37.61,ACCURACY_VERYGOOD
1481092922252,23.21,-47.27,-30.17,ACCURACY_VERYGOOD
1481092922452,37.91,-73.26,-15.23,ACCURACY_VERYGOOD
1481092922655,56.69,-73.31,-6,ACCURACY_VERYGOOD
1481092922952,77.63,-57.65,1.86,ACCURACY_GOOD
1481092923254,80.45,-61.31,21.89,ACCURACY_GOOD
1481092923575,0.23,-107.69,-23.57,ACCURACY_GOOD
1481092923851,12.77,-96.83,-16.5,ACCURACY_GOOD
1481092924153,28.79,-71.04,-15.23,ACCURACY_VERYGOOD
1481092924452,35.81,-55.07,-26.27,ACCURACY_VERYGOOD
1481092924749,-21.35,-5.69,-45.77,ACCURACY_VERYGOOD
1481092924973,-27.59,-0.11,-38.27,ACCURACY_VERYGOOD
1481092925247,-31.07,3.89,-39.77,ACCURACY_VERYGOOD
1481092925549,-38.09,-14.46,-30.11,ACCURACY_VERYGOOD
1481092925849,-19.26,-6.35,-41.63,ACCURACY_VERYGOOD
1481092926147,32.34,-35.15,-26.93,ACCURACY_VERYGOOD
1481092926376,29.51,-38.75,-45.11,ACCURACY_VERYGOOD
1481092926644,27.42,-32.04,-47.93,ACCURACY_VERYGOOD
1481092926946,24.65,-9.17,-57.53,ACCURACY_VERYGOOD
1481092927247,19.07,10.67,-55.97,ACCURACY_VERYGOOD
1481092927545,-4.61,8.39,-46.79,ACCURACY_VERYGOOD
1481092927767,-1.79,9.17,-38.04,ACCURACY_VERYGOOD
1481092928043,0.89,20.15,-20.27,ACCURACY_VERYGOOD
1481092928342,4.44,19.19,-22.02,ACCURACY_VERYGOOD
1481092928646,6.48,22.02,-23.87,ACCURACY_VERYGOOD
1481092928852,9.3,20.81,-27.11,ACCURACY_VERYGOOD
1481092929140,5.81,19.13,-26.27,ACCURACY_VERYGOOD
1481092929370,0.89,18.95,-23.51,ACCURACY_VERYGOOD
1481092929637,-5.27,10.97,-16.92,ACCURACY_VERYGOOD
1481092929851,3,2.39,-6.17,ACCURACY_GOOD
1481092930138,1.62,6.53,-3.35,ACCURACY_GOOD
1481092930439,0.89,5.21,3.11,ACCURACY_GOOD
1481092930758,12.05,-1.37,10.19,ACCURACY_VERYGOOD
1481092930960,19.07,-5.21,4.01,ACCURACY_VERYGOOD
1481092931238,18.35,-8.57,7.85,ACCURACY_VERYGOOD
1481092931537,14.15,-28.19,14.27,ACCURACY_VERYGOOD
1481092931836,16.97,-9.96,23.03,ACCURACY_VERYGOOD
1481092932135,21.84,-13.5,31.79,ACCURACY_VERYGOOD
1481092932403,23.93,-14.69,24.29,ACCURACY_VERYGOOD
1481092932635,23.93,-12,29.45,ACCURACY_VERYGOOD
1481092932938,17.63,-21.89,24.11,ACCURACY_VERYGOOD
1481092933237,14.88,-37.55,29.63,ACCURACY_VERYGOOD
